collision_index,collision_year,location_easting_osgr,location_northing_osgr,collision_severity,number_of_vehicles,number_of_casualties,day_of_week,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,hour_of_day,month,is_weekend,time_period,multi_vehicle
198614D100190,1986,1.0,1.0,3,0.5,1,7,,3,57,1,30,0,4,5,0,0.0,1,3,2,0,0,1,-1,2.0,-1,10,2,1,0,0
198614E201361,1986,1.0,0.650105708245249,3,0.5,1,4,,3,6102,3,40,13,4,5,0,0.0,1,1,2,0,0,1,-1,2.0,-1,15,11,0,1,0
198614E200680,1986,1.0,0.48097251585623724,3,0.5,1,1,,4,6054,6,30,13,4,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,20,6,1,2,0
198614E201418,1986,1.0,1.0,1,0.5,1,2,,3,61,6,30,19,4,6,0,14.0,4,2,2,0,0,1,-1,2.0,-1,16,12,0,1,0
198614D200151,1986,1.0,1.0,3,0.5,1,3,,4,6086,6,30,0,4,0,-1,13.0,1,2,2,0,0,1,-1,2.0,-1,11,2,0,0,0
198614F100679,1986,1.0,1.0,2,0.5,1,2,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,18,6,0,2,0
198614E100073,1986,1.0,1.0,3,0.5,1,5,,6,0,6,30,0,4,0,-1,0.0,1,4,1,5,21,1,-1,2.0,-1,15,1,0,1,0
198614E200771,1986,1.0,1.0,2,0.5,1,2,,3,61,6,30,0,4,0,-1,14.0,1,1,1,0,0,1,-1,2.0,-1,12,7,0,1,0
198614E200948,1986,1.0,1.0,3,0.5,1,1,,3,625,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,22,8,1,3,0
198614F201324,1986,1.0,1.0,3,0.5,1,1,,6,0,6,30,18,4,6,0,0.0,4,4,2,0,0,1,-1,2.0,-1,0,10,1,3,0
198614D100656,1986,1.0,1.0,2,0.5,1,2,,6,0,6,30,13,4,6,0,0.0,1,1,1,4,13,1,-1,2.0,-1,18,6,0,2,0
198614E200566,1986,1.0,0.831923890063436,3,0.5,1,6,,4,6054,6,30,0,4,0,-1,0.0,1,1,2,0,0,1,-1,2.0,-1,9,5,0,0,0
198614D101381,1986,1.0,1.0,3,0.5,1,6,,5,0,1,30,0,4,5,0,13.0,4,2,2,0,0,1,-1,2.0,-1,18,10,0,2,0
198614D101624,1986,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,17,12,0,2,0
198614D200002,1986,1.0,1.0,3,0.5,1,4,,5,0,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,1,1,0,3,0
198614D200751,1986,1.0,1.0,3,0.5,1,2,,3,6102,3,40,16,4,5,0,14.0,1,1,1,0,0,1,-1,2.0,-1,15,6,0,1,0
198614D101666,1986,1.0,1.0,3,0.5,1,2,,3,61,3,30,19,2,3,6135,14.0,4,2,2,0,0,1,-1,2.0,-1,17,12,0,2,0
198614F200143,1986,1.0,1.0,3,0.5,1,3,,3,61,6,30,18,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,22,2,0,3,0
198614F201056,1986,1.0,1.0,3,0.5,1,4,,3,6135,6,30,0,4,0,-1,0.0,7,1,1,0,0,1,-1,2.0,-1,20,8,0,2,0
198614D101329,1986,1.0,1.0,3,0.5,1,2,,6,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,11,10,0,0,0
198614E201155,1986,1.0,0.44080338266385866,3,0.5,1,7,,4,6054,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,23,10,1,3,0
198614E100933,1986,1.0,1.0,3,0.5,1,2,,5,0,6,30,13,4,6,0,0.0,1,2,2,0,0,1,-1,2.0,-1,11,8,0,0,0
198614E201490,1986,0.8639575971731404,1.0,3,0.5,1,7,,3,625,6,40,13,4,6,0,14.0,1,1,2,0,0,1,-1,2.0,-1,10,12,1,0,0
198614E100845,1986,1.0,1.0,3,0.5,1,4,,3,616,6,30,18,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,23,7,0,3,0
198614D200362,1986,1.0,1.0,3,0.5,1,2,,4,6086,6,30,13,4,6,0,0.0,1,4,2,0,0,1,-1,2.0,-1,15,3,0,1,0
198614D201267,1986,1.0,1.0,3,0.5,1,6,,4,6082,3,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,23,10,0,3,0
198614F100319,1986,1.0,1.0,3,0.5,1,3,,4,6069,6,30,13,4,4,6069,14.0,1,1,1,0,0,1,-1,2.0,-1,9,3,0,0,0
198614D100859,1986,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,13.0,1,1,1,0,0,1,-1,2.0,-1,7,7,0,0,0
198614F101584,1986,0.8102473498233138,1.0,3,0.5,1,4,,5,0,6,30,16,2,5,0,0.0,4,1,2,0,0,1,-1,2.0,-1,1,12,0,3,0
198614F100087,1986,1.0,1.0,2,0.5,1,5,,5,0,6,30,19,4,6,0,0.0,1,3,2,0,0,1,-1,2.0,-1,13,1,0,1,0
198614F201144,1986,0.8611307420494683,1.0,2,0.5,1,7,,3,616,6,60,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,19,9,1,2,0
198614F201075,1986,1.0,1.0,3,0.5,1,6,,3,61,3,40,13,4,4,6087,15.0,1,1,1,0,0,1,-1,2.0,-1,12,9,0,1,0
198614E100321,1986,1.0,1.0,3,0.5,1,7,,5,0,6,30,13,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,23,3,1,3,0
198614E201234,1986,1.0,1.0,3,0.5,1,2,,3,621,6,30,16,2,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,21,11,0,3,0
198614D101593,1986,1.0,1.0,3,0.5,1,3,,4,6072,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,12,0,1,0
198614D101543,1986,1.0,1.0,3,0.5,1,3,,5,0,6,30,16,2,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,19,11,0,2,0
198614D201122,1986,1.0,1.0,3,0.5,1,4,,4,6065,6,30,13,4,4,6064,0.0,1,1,1,0,0,1,-1,2.0,-1,7,9,0,0,0
198614D200824,1986,1.0,1.0,3,0.5,1,7,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,15,7,1,1,0
198614E100972,1986,1.0,1.0,3,0.5,1,7,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,9,8,1,0,0
198614F201209,1986,0.08939929328622043,1.0,3,0.5,1,1,,4,6088,6,60,0,4,0,-1,0.0,1,1,2,0,0,1,-1,2.0,-1,12,10,1,1,0
198614E200589,1986,1.0,1.0,3,0.5,1,2,,3,621,6,30,13,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,11,5,0,0,0
198614D101626,1986,1.0,1.0,3,0.5,1,1,,3,61,3,30,0,4,0,-1,0.0,1,4,2,5,21,1,-1,2.0,-1,7,12,1,0,0
198614F100332,1986,1.0,1.0,3,0.5,1,6,,5,0,6,30,18,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,18,3,0,2,0
198614D201415,1986,1.0,1.0,3,0.5,1,2,,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,11,0,1,0
198614E200657,1986,0.9120141342756227,1.0,2,0.5,1,5,,3,625,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,19,6,0,2,0
198614F101550,1986,1.0,1.0,3,0.5,1,5,,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,12,0,1,0
198614F100642,1986,1.0,1.0,3,0.5,1,1,,4,6079,6,30,19,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,14,5,1,1,0
198614E201447,1986,1.0,1.0,3,0.5,1,7,,3,61,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,20,12,1,2,0
198614F101397,1986,1.0,1.0,3,0.5,1,1,,6,0,6,30,13,4,6,0,0.0,1,4,1,0,0,1,-1,2.0,-1,14,11,1,1,0
198614D200501,1986,1.0,1.0,2,0.5,1,3,,4,6080,6,30,16,2,3,6109,0.0,4,1,1,0,0,1,-1,2.0,-1,22,4,0,3,0
198614D201012,1986,1.0,1.0,3,0.5,1,3,,5,0,6,30,18,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,20,8,0,2,0
198614D100214,1986,1.0,1.0,3,0.5,1,6,,5,0,6,30,16,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,11,2,0,0,0
198614E101246,1986,1.0,1.0,2,0.5,1,5,,3,6102,3,40,0,4,0,-1,14.0,1,1,1,0,0,1,-1,2.0,-1,9,11,0,0,0
198614F200203,1986,1.0,1.0,3,0.5,1,6,,4,6086,1,30,0,4,5,0,11.0,1,3,2,0,0,1,-1,2.0,-1,16,2,0,1,0
198614D100812,1986,1.0,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,14.0,1,1,1,0,0,1,-1,2.0,-1,15,7,0,1,0
198614F100494,1986,0.8469964664310936,1.0,2,0.5,1,6,,3,57,6,30,16,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,7,4,0,0,0
198614E200289,1986,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,16,2,0,1,0
198614E201067,1986,0.8865724381625455,1.0,3,0.5,1,5,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,9,0,0,0
198614D100417,1986,1.0,1.0,2,0.5,1,4,,6,0,3,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,8,4,0,0,0
198614D200444,1986,1.0,1.0,3,0.5,1,5,,3,57,3,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,4,0,0,0
198614D101449,1986,1.0,1.0,3,0.5,1,4,,3,6134,1,30,0,4,3,57,14.0,1,1,1,4,13,1,-1,2.0,-1,12,11,0,1,0
198614D101043,1986,1.0,1.0,2,0.5,1,1,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,8,1,2,0
198514D101678,1985,1.0,1.0,2,0.5,1,3,,5,0,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,9,12,0,0,0
198514E200602,1985,1.0,1.0,3,0.5,1,7,,3,625,6,30,16,4,6,0,0.0,4,1,1,0,0,1,-1,2.0,-1,2,5,1,3,0
198514D100299,1985,1.0,1.0,3,0.5,1,7,,3,621,6,30,0,4,0,-1,0.0,1,1,3,0,0,1,-1,2.0,-1,17,3,1,2,0
198514D200995,1985,1.0,1.0,3,0.5,1,5,,5,0,6,30,18,4,4,6070,0.0,1,1,1,0,0,1,-1,2.0,-1,8,8,0,0,0
198514E200292,1985,1.0,1.0,3,0.5,1,6,,4,6388,3,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,3,0,0,0
198514F100032,1985,1.0,1.0,3,0.5,1,3,,4,6077,6,30,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,9,1,0,0,0
198514E200247,1985,1.0,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,18,2,0,2,0
198514F200456,1985,1.0,1.0,3,0.5,1,7,,5,0,6,30,19,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,14,4,1,1,0
198514E201041,1985,0.7084805653710191,0.3773784355179828,3,0.5,1,1,,3,621,3,40,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,17,9,1,2,0
198514E200514,1985,1.0,1.0,3,0.5,1,3,,3,625,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,20,4,0,2,0
198514D200479,1985,1.0,1.0,3,0.5,1,6,,3,6102,1,30,0,4,3,616,14.0,4,1,1,0,0,1,-1,2.0,-1,20,4,0,2,0
198514E200909,1985,1.0,1.0,3,0.5,1,4,,5,0,6,30,16,3,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,17,8,0,2,0
198514E101094,1985,1.0,1.0,3,0.5,1,6,,4,6054,6,30,13,4,6,0,0.0,1,4,1,0,0,1,-1,2.0,-1,12,10,0,1,0
198514D200457,1985,1.0,1.0,2,0.5,1,7,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,16,4,1,1,0
198514E200300,1985,1.0,1.0,3,0.5,1,2,,3,61,6,30,13,2,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,12,3,0,1,0
198514D200106,1985,1.0,1.0,3,0.5,1,7,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,12,1,1,1,0
198514D101263,1985,1.0,1.0,3,0.5,1,3,,3,6134,1,40,0,4,3,625,0.0,7,1,1,0,0,1,-1,2.0,-1,7,10,0,0,0
198514D100841,1985,1.0,1.0,2,0.5,1,6,,4,6071,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,7,0,2,0
198514F100716,1985,1.0,1.0,1,0.5,1,1,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,6,1,1,0
198514D100879,1985,1.0,1.0,3,0.5,1,3,,5,0,3,30,13,2,3,625,16.0,1,1,1,0,0,1,-1,2.0,-1,14,7,0,1,0
198514F101031,1985,1.0,1.0,3,0.5,1,5,,5,0,6,30,0,4,0,-1,13.0,1,1,1,0,17,1,-1,2.0,-1,10,9,0,0,0
198514E100228,1985,1.0,1.0,3,0.5,1,2,,3,6102,3,40,13,4,4,6054,14.0,1,1,2,0,0,1,-1,2.0,-1,17,2,0,2,0
198514D101433,1985,1.0,1.0,3,0.5,1,2,,3,61,1,30,0,2,3,61,0.0,1,1,2,0,0,1,-1,2.0,-1,11,11,0,0,0
198514E201166,1985,1.0,1.0,3,0.5,1,5,,5,0,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,7,10,0,0,0
198514F200694,1985,1.0,1.0,3,0.5,1,7,,6,0,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,23,6,1,3,0
198514E101200,1985,1.0,0.9460887949260126,3,0.5,1,3,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,10,0,0,0
198514E200320,1985,1.0,1.0,3,0.5,1,1,,3,61,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,23,3,1,3,0
198514D101575,1985,1.0,1.0,3,0.5,1,2,,3,61,6,30,13,2,5,0,14.0,4,1,1,0,0,1,-1,2.0,-1,7,11,0,0,0
198514D200160,1985,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,2,3,6109,13.0,4,1,1,0,0,1,-1,2.0,-1,17,2,0,2,0
198514E200941,1985,0.6349823321554737,0.3477801268498979,3,0.5,1,1,,3,621,3,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,2,8,1,3,0
198514D200781,1985,1.0,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,18,7,0,2,0
198514D101153,1985,1.0,1.0,3,0.5,1,6,,3,625,3,30,13,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,15,9,0,1,0
198514F100015,1985,1.0,1.0,3,0.5,1,5,,6,0,6,30,16,4,6,0,0.0,1,1,1,5,21,1,-1,2.0,-1,11,1,0,0,0
198514D200944,1985,1.0,1.0,2,0.5,1,2,,3,6102,12,30,13,4,3,6178,0.0,1,2,2,0,0,1,-1,2.0,-1,14,8,0,1,0
198514F200051,1985,1.0,1.0,3,0.5,1,3,,4,6086,1,30,0,4,4,6086,13.0,1,1,2,0,0,1,-1,2.0,-1,14,1,0,1,0
198514F200367,1985,1.0,1.0,3,0.5,1,4,,3,6135,6,30,16,2,5,0,12.0,1,1,1,0,0,1,-1,2.0,-1,15,3,0,1,0
198514E100521,1985,1.0,1.0,3,0.5,1,1,,4,6063,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,5,1,0,0
198514F200514,1985,0.0,1.0,3,0.5,1,5,,5,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,19,5,0,2,0
198514D101193,1985,1.0,1.0,3,0.5,1,2,,3,6134,6,30,16,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,8,10,0,0,0
198514F101084,1985,1.0,1.0,3,0.5,1,4,,3,57,1,30,0,4,3,6134,0.0,1,1,1,0,0,1,-1,2.0,-1,10,10,0,0,0
198514E200429,1985,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,0.0,1,8,2,0,0,1,-1,2.0,-1,12,3,0,1,0
198514E200760,1985,1.0,1.0,3,0.5,1,6,,5,0,6,30,16,2,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,7,0,0,0
198514F100875,1985,0.7791519434628924,1.0,3,0.5,1,1,,6,0,6,30,0,4,0,-1,0.0,1,1,2,0,0,1,-1,2.0,-1,12,8,1,1,0
198514E201009,1985,1.0,1.0,3,0.5,1,3,,3,621,6,30,16,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,13,9,0,1,0
198514D100300,1985,1.0,1.0,3,0.5,1,5,,5,0,6,30,13,4,6,0,13.0,1,1,1,0,0,1,-1,2.0,-1,8,3,0,0,0
198514F200060,1985,1.0,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,4,3,4,0,0,1,-1,2.0,-1,19,1,0,2,0
198514D100919,1985,1.0,1.0,3,0.5,1,3,,3,61,6,30,16,2,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,13,8,0,1,0
198514F100933,1985,1.0,1.0,3,0.5,1,5,,3,61,6,30,18,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,13,8,0,1,0
198514F100325,1985,1.0,1.0,3,0.5,1,3,,3,61,6,30,16,2,4,6070,0.0,4,1,2,0,0,1,-1,2.0,-1,4,3,0,3,0
198514D201646,1985,1.0,1.0,3,0.5,1,5,,3,6102,3,40,13,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,18,12,0,2,0
198514E201103,1985,0.8893992932862176,0.5549682875264352,3,0.5,1,7,,3,621,6,30,0,4,0,-1,0.0,4,1,1,0,0,1,-1,2.0,-1,23,10,1,3,0
198514E101468,1985,1.0,1.0,3,0.5,1,3,,6,0,6,30,18,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,20,12,0,2,0
198514F100441,1985,1.0,1.0,2,0.5,1,1,,4,6079,6,30,13,4,6,0,14.0,4,2,2,0,0,1,-1,2.0,-1,1,4,1,3,0
198514F100767,1985,1.0,1.0,3,0.5,1,3,,5,0,6,30,13,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,13,7,0,1,0
198514D200110,1985,1.0,1.0,3,0.5,1,3,,5,0,6,30,13,4,6,0,0.0,4,2,2,0,0,1,-1,2.0,-1,17,1,0,2,0
198514D101469,1985,1.0,1.0,3,0.5,1,6,,3,6134,3,30,17,2,4,6388,0.0,4,2,2,0,0,1,-1,2.0,-1,6,11,0,0,0
198514E100677,1985,1.0,1.0,3,0.5,1,7,,4,6064,12,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,10,6,1,0,0
198514F200164,1985,1.0,1.0,3,0.5,1,5,,3,6135,6,30,19,4,6,0,0.0,1,4,2,0,0,1,-1,2.0,-1,12,1,0,1,0
198514E100253,1985,1.0,1.0,3,0.5,1,5,,3,616,6,30,13,2,6,0,14.0,4,1,1,0,0,1,-1,2.0,-1,18,2,0,2,0
198514D100789,1985,1.0,1.0,3,0.5,1,6,,6,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,1,7,0,3,0
198514F200827,1985,0.5388692579505232,1.0,3,0.5,1,4,,3,616,12,30,16,4,5,0,0.0,1,1,1,0,0,1,-1,2.0,-1,7,7,0,0,0
198514F100489,1985,0.8865724381625455,1.0,3,0.5,1,4,,5,0,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,9,5,0,0,0
198514F100587,1985,1.0,1.0,2,0.5,1,4,,4,6079,6,30,13,4,5,0,14.0,1,1,1,0,0,1,-1,2.0,-1,17,5,0,2,0
198514D100075,1985,1.0,1.0,3,0.5,1,6,,5,0,6,30,13,4,6,0,13.0,1,1,1,0,17,1,-1,2.0,-1,10,1,0,0,0
198514F101270,1985,1.0,1.0,3,0.5,1,6,,3,61,3,30,13,2,6,0,14.0,4,2,2,0,0,1,-1,2.0,-1,18,11,0,2,0
198514D101172,1985,1.0,1.0,3,0.5,1,2,,3,6134,1,30,0,4,3,625,0.0,1,1,1,0,0,1,-1,2.0,-1,13,9,0,1,0
198514F200934,1985,0.39469964664310453,1.0,3,0.5,1,7,,3,616,6,40,0,4,0,-1,0.0,1,2,2,0,0,1,-1,2.0,-1,19,8,1,2,0
198514F101387,1985,0.6095406360423965,1.0,3,0.5,1,2,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,20,1,-1,2.0,-1,10,12,0,0,0
198514E100783,1985,1.0,1.0,2,0.5,1,6,,3,57,6,40,13,4,4,6064,13.0,1,1,1,0,0,1,-1,2.0,-1,8,7,0,0,0
198514D101671,1985,1.0,1.0,2,0.5,1,3,,6,0,6,30,19,4,6,0,16.0,1,1,2,0,0,1,-1,2.0,-1,13,12,0,1,0
198514D200275,1985,1.0,1.0,2,0.5,1,6,,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,15,3,0,1,0
198514F101435,1985,1.0,1.0,3,0.5,1,4,,5,0,6,30,0,4,0,-1,0.0,4,1,2,0,0,1,-1,2.0,-1,16,12,0,1,0
198514E200064,1985,0.9346289752650137,0.9376321353065578,3,0.5,1,5,,4,6375,6,30,13,4,4,6068,0.0,1,1,2,0,0,1,-1,2.0,-1,14,1,0,1,0
198514D200286,1985,1.0,1.0,2,0.5,1,6,,6,0,6,30,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,12,3,0,1,0
198514D101135,1985,1.0,1.0,3,0.5,1,7,,6,0,6,30,16,4,3,621,0.0,1,1,1,0,0,1,-1,2.0,-1,16,9,1,1,0
198514D201032,1985,1.0,1.0,3,0.5,1,5,,4,6200,6,30,13,4,6,0,14.0,1,1,1,0,0,1,-1,2.0,-1,14,8,0,1,0
198514E100853,1985,1.0,1.0,3,0.5,1,5,,3,616,3,40,13,4,6,0,17.0,1,1,1,0,0,1,-1,2.0,-1,12,8,0,1,0
198514F100063,1985,1.0,1.0,3,0.5,1,5,,3,625,6,30,16,4,6,0,14.0,1,1,2,0,0,1,-1,2.0,-1,12,1,0,1,0
198514A102217,1985,1.0,1.0,2,0.5,1,3,,6,0,1,30,0,4,6,0,14.0,4,1,1,0,0,1,-1,2.0,-1,20,10,0,2,0
198514E100342,1985,1.0,1.0,3,0.5,1,4,,3,57,6,40,17,4,4,6066,0.0,1,1,1,0,0,1,-1,2.0,-1,12,3,0,1,0
198514F100530,1985,1.0,1.0,3,0.5,1,3,,6,0,6,30,0,4,0,-1,0.0,1,2,2,5,21,1,-1,2.0,-1,9,5,0,0,0
198514D100913,1985,1.0,1.0,3,0.5,1,2,,3,616,3,30,16,2,5,0,15.0,1,2,2,0,0,1,-1,2.0,-1,15,8,0,1,0
198514E100817,1985,1.0,1.0,3,0.5,1,1,,3,6102,3,40,16,2,4,6388,15.0,4,1,1,0,0,1,-1,2.0,-1,11,7,1,0,0
198514E201219,1985,1.0,0.7452431289640629,3,0.5,1,3,,3,621,6,40,0,4,0,-1,0.0,7,1,2,0,0,1,-1,2.0,-1,2,10,0,3,0
198514F200083,1985,1.0,1.0,3,0.5,1,6,,3,6135,3,30,18,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,16,1,0,1,0
198514D100270,1985,1.0,1.0,3,0.5,1,5,,3,6134,12,30,17,2,6,0,14.0,4,1,1,0,20,1,-1,2.0,-1,22,3,0,3,0
198514D100530,1985,1.0,1.0,3,0.5,1,7,,3,616,6,30,19,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,10,5,1,0,0
198514D200255,1985,1.0,1.0,3,0.5,1,7,,6,0,6,30,16,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,17,3,1,2,0
198514E201243,1985,1.0,1.0,3,0.5,1,6,,4,6388,1,30,0,4,4,6388,14.0,4,1,1,0,0,1,-1,2.0,-1,17,11,0,2,0
198514E201062,1985,1.0,0.8488372093023315,3,0.5,1,4,,3,621,6,40,16,2,4,6068,0.0,1,1,1,0,0,1,-1,2.0,-1,15,9,0,1,0
198514E101442,1985,1.0,1.0,3,0.5,1,2,,4,6063,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,16,12,0,1,0
198514E200466,1985,0.8187279151943443,0.4090909090909207,3,0.5,1,6,,3,621,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,12,4,0,1,0
198514F101122,1985,1.0,1.0,3,0.5,1,6,,4,6079,6,30,19,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,11,10,0,0,0
198514C102338,1985,1.0,1.0,3,0.5,1,6,,3,618,6,40,13,4,6,0,0.0,1,1,2,0,0,1,-1,2.0,-1,8,12,0,0,0
198514E201254,1985,1.0,0.6310782241014863,3,0.5,1,2,,3,61,1,30,0,4,3,6102,0.0,1,1,1,0,0,1,-1,2.0,-1,9,11,0,0,0
198514F201278,1985,0.0,1.0,3,0.5,1,7,,6,0,6,60,0,4,0,-1,0.0,6,2,2,0,0,1,-1,2.0,-1,16,11,1,1,0
198514F200964,1985,0.0,1.0,3,0.5,1,2,,5,0,6,60,0,4,0,-1,0.0,1,1,1,0,0,1,-1,2.0,-1,17,8,0,2,0
198514E101169,1985,1.0,0.8911205073995774,1,0.5,1,7,,3,6102,1,40,0,4,3,6102,17.0,4,1,1,0,0,1,-1,2.0,-1,22,10,1,3,0
198514E200072,1985,1.0,1.0,3,0.5,1,1,,3,621,3,30,13,2,6,0,15.0,1,1,2,0,0,1,-1,2.0,-1,12,1,1,1,0
198514E100100,1985,1.0,1.0,3,0.5,1,6,,4,6064,6,30,13,4,6,0,0.0,4,1,2,0,0,1,-1,2.0,-1,0,1,0,3,0
198514D100535,1985,1.0,1.0,3,0.5,1,7,,3,57,6,30,13,4,3,57,14.0,1,2,2,0,0,1,-1,2.0,-1,14,5,1,1,0
198514E200442,1985,1.0,1.0,3,0.5,1,6,,3,6134,1,30,0,4,3,625,0.0,1,1,1,0,0,1,-1,2.0,-1,14,4,0,1,0
198514D200975,1985,1.0,1.0,3,0.5,1,7,,3,6102,6,30,13,4,6,0,0.0,1,1,1,0,0,1,-1,2.0,-1,14,8,1,1,0
198514D100678,1985,1.0,0.4048625792811862,3,0.5,1,5,,4,6054,9,30,0,4,0,-1,0.0,1,2,2,0,0,1,-1,2.0,-1,10,6,0,0,0
198514F101028,1985,0.0,1.0,3,0.5,1,5,,3,57,6,60,0,4,0,-1,0.0,6,1,1,0,20,1,-1,2.0,-1,20,9,0,2,0
198514E200576,1985,1.0,1.0,3,0.5,1,6,,3,625,6,30,13,4,6,0,17.0,1,1,1,0,0,1,-1,2.0,-1,14,5,0,1,0
